file_path,label,source,artist,title,year,source_url,wikiart_style
data/images/Abstract/hassan_massoudy_my_heart_has_eyes_that_see_only_for_you__and_it_is_completely_in.jpg,Abstract,wikiart,Hassan Massoudy,"My heart has eyes that see only for you, and it is completely in your hands (Al Hallaj)",XX cent.,https://www.wikiart.org/en/hassan-massoudy/my-heart-has-eyes-that-see-only-for-you-and-it-is-completely-in-your-hands-al-hallaj,abstract-expressionism
data/images/Abstract/hassan_massoudy_that_which_does_not_more_forward_each_day__moves_backward_each_d.jpg,Abstract,wikiart,Hassan Massoudy,"That which does not more forward each day, moves backward each day",XX cent.,https://www.wikiart.org/en/hassan-massoudy/that-which-does-not-more-forward-each-day-moves-backward-each-day,abstract-expressionism
data/images/Surrealism/marc_chagall_the_big_wheel.jpg,Surrealism,wikiart,Marc Chagall,The Big Wheel,1911-1912,https://www.wikiart.org/en/marc-chagall/the-big-wheel,surrealism
data/images/Surrealism/m_c__escher_bookplate_bastiaan_kist.jpg,Surrealism,wikiart,M.C. Escher,Bookplate Bastiaan Kist,1916,https://www.wikiart.org/en/m-c-escher/bookplate-bastiaan-kist,surrealism
data/images/Surrealism/marc_chagall_double_portrait_with_a_glass_of_wine.jpg,Surrealism,wikiart,Marc Chagall,Double portrait with a glass of wine,1918,https://www.wikiart.org/en/marc-chagall/double-portrait-with-a-glass-of-wine-1918,surrealism
data/images/Surrealism/lajos_gulacsy_the_opium_smoker_s_dream.jpg,Surrealism,wikiart,Lajos Gulacsy,The Opium Smoker's Dream,1918,https://www.wikiart.org/en/lajos-gulacsy/the-opium-smoker-s-dream-1918,surrealism
data/images/Surrealism/m_c__escher_blocks_of_basalt_along_the_sea.jpg,Surrealism,wikiart,M.C. Escher,Blocks of Basalt along the Sea,1919,https://www.wikiart.org/en/m-c-escher/not_detected_204646,surrealism
data/images/Surrealism/max_ernst_family_excursions.jpg,Surrealism,wikiart,Max Ernst,Family Excursions,1919,https://www.wikiart.org/en/max-ernst/family-excursions,surrealism
data/images/Surrealism/stanis_aw_szukalski_politvarus.jpg,Surrealism,wikiart,Stanisław Szukalski,Politvarus,1919,https://www.wikiart.org/en/stanislaw-szukalski/politvarus-1919,surrealism
data/images/Surrealism/paul_klee_the_lamb.jpg,Surrealism,wikiart,Paul Klee,The Lamb,1920,https://www.wikiart.org/en/paul-klee/the-lamb-1920,surrealism
data/images/Surrealism/m_c__escher_fall_of_man.jpg,Surrealism,wikiart,M.C. Escher,Fall of man,1920,https://www.wikiart.org/en/m-c-escher/fall-of-man,surrealism
data/images/Surrealism/m_c__escher_female_nude_i.jpg,Surrealism,wikiart,M.C. Escher,Female Nude I,1920,https://www.wikiart.org/en/m-c-escher/female-nude-i,surrealism
data/images/Surrealism/m_c__escher_female_nude_in_a_landscape.jpg,Surrealism,wikiart,M.C. Escher,Female Nude in a Landscape,1920,https://www.wikiart.org/en/m-c-escher/female-nude-in-a-landscape,surrealism
data/images/Surrealism/m_c__escher_fairy-tale.jpg,Surrealism,wikiart,M.C. Escher,Fairy-Tale,1920,https://www.wikiart.org/en/m-c-escher/fairy-tale-1920,surrealism
data/images/Surrealism/jean_arp_birds_in_an_aquarium.jpg,Surrealism,wikiart,Jean Arp,Birds in an Aquarium,1920,https://www.wikiart.org/en/jean-arp/birds-in-aquarium,surrealism
data/images/Surrealism/m_c__escher_wild_west.jpg,Surrealism,wikiart,M.C. Escher,Wild West,1920,https://www.wikiart.org/en/m-c-escher/wild-west-1920,surrealism
data/images/Surrealism/m_c__escher_the_sphere.jpg,Surrealism,wikiart,M.C. Escher,The Sphere,1921,https://www.wikiart.org/en/m-c-escher/the-sphere,surrealism
data/images/Surrealism/max_ernst_illustration_for__the_misfortunes_of_the_immortals_.jpg,Surrealism,wikiart,Max Ernst,"Illustration for ""The Misfortunes of the Immortals""",1922,https://www.wikiart.org/en/max-ernst/illustration-for-the-misfortunes-of-the-immortals-1922,surrealism
data/images/Surrealism/max_ernst_the_harmonious_fagot__illustration_for__the_misfortunes_of_the_immorta.jpg,Surrealism,wikiart,Max Ernst,"The Harmonious Fagot (Illustration for ""The Misfortunes of the Immortals"")",1922,https://www.wikiart.org/en/max-ernst/the-harmonious-fagot-illustration-for-the-misfortunes-of-the-immortals-1922,surrealism
data/images/Surrealism/francis_picabia_broderie.jpg,Surrealism,wikiart,Francis Picabia,Broderie,1922,https://www.wikiart.org/en/francis-picabia/broderie,surrealism
data/images/Surrealism/xul_solar_pegaso_de_sol.jpg,Surrealism,wikiart,Xul Solar,Pegaso de Sol,1922,https://www.wikiart.org/en/xul-solar/pegaso-de-sol-1922,surrealism
data/images/Surrealism/xul_solar_las_cuatro.jpg,Surrealism,wikiart,Xul Solar,Las Cuatro,1922,https://www.wikiart.org/en/xul-solar/las-cuatro-1922,surrealism
data/images/Surrealism/franz_sedlacek_flower_piece.jpg,Surrealism,wikiart,Franz Sedlacek,Flower Piece,1922,https://www.wikiart.org/en/franz-sedlacek/flower-piece-1922,surrealism
data/images/Surrealism/paul_klee_ghost_of_a_genius.jpg,Surrealism,wikiart,Paul Klee,Ghost of a Genius,1922,https://www.wikiart.org/en/paul-klee/ghost-of-a-genius-1922,surrealism
data/images/Surrealism/paul_klee_battle_scene_from_the_comic_fantastic_opera__the_seafarer_.jpg,Surrealism,wikiart,Paul Klee,Battle scene from the comic fantastic opera 'The Seafarer',1923,https://www.wikiart.org/en/paul-klee/battle-scene-from-the-comic-fantastic-opera-the-seafarer-1923,surrealism
data/images/Surrealism/paul_klee_puppet_theater.jpg,Surrealism,wikiart,Paul Klee,Puppet theater,1923,https://www.wikiart.org/en/paul-klee/puppet-theater-1923,surrealism
data/images/Surrealism/paul_klee_seventeen.jpg,Surrealism,wikiart,Paul Klee,Seventeen,1923,https://www.wikiart.org/en/paul-klee/seventeen-1923,surrealism
data/images/Surrealism/m_c__escher_ravello_i.jpg,Surrealism,wikiart,M.C. Escher,Ravello I,1923,https://www.wikiart.org/en/m-c-escher/ravello-i,surrealism
data/images/Surrealism/m_c__escher_ravello_ii.jpg,Surrealism,wikiart,M.C. Escher,Ravello II,1923,https://www.wikiart.org/en/m-c-escher/ravello-ii,surrealism
data/images/Surrealism/pablo_picasso_portrait_of_woman_in_d_hermine_pass__olga_.jpg,Surrealism,wikiart,Pablo Picasso,Portrait of woman in d`hermine pass (Olga),1923,https://www.wikiart.org/en/pablo-picasso/untitled-1937-8,surrealism
data/images/Surrealism/joan_miro_the_carbide_lamp.jpg,Surrealism,wikiart,Joan Miro,The Carbide Lamp,1922-1923,https://www.wikiart.org/en/joan-miro/the-carbide-lamp-1923,surrealism
data/images/Surrealism/joan_miro_the_ear_of_grain.jpg,Surrealism,wikiart,Joan Miro,The Ear of Grain,1922-1923,https://www.wikiart.org/en/joan-miro/the-ear-of-corn-1923,surrealism
data/images/Surrealism/joan_miro_the_tilled_field.jpg,Surrealism,wikiart,Joan Miro,The Tilled Field,1923,https://www.wikiart.org/en/joan-miro/the-tilled-field-1924,surrealism
data/images/Surrealism/max_ernst_at_the_first_clear_word.jpg,Surrealism,wikiart,Max Ernst,At the First Clear Word,1923,https://www.wikiart.org/en/max-ernst/at-the-first-clear-word-1923,surrealism
data/images/Surrealism/max_ernst_castor_and_pollution.jpg,Surrealism,wikiart,Max Ernst,Castor and Pollution,1923,https://www.wikiart.org/en/max-ernst/castor-and-pollution-1923,surrealism
data/images/Surrealism/max_ernst_enter__exit.jpg,Surrealism,wikiart,Max Ernst,"Enter, Exit",1923,https://www.wikiart.org/en/max-ernst/enter-exit-1923,surrealism
data/images/Surrealism/max_ernst_long_live_love.jpg,Surrealism,wikiart,Max Ernst,Long Live Love,1923,https://www.wikiart.org/en/max-ernst/long-live-love-1923,surrealism
data/images/Surrealism/max_ernst_of_this_men_shall_know_nothing.jpg,Surrealism,wikiart,Max Ernst,Of This Men Shall Know Nothing,1923,https://www.wikiart.org/en/max-ernst/of-this-men-shall-know-nothing-1923,surrealism
data/images/Surrealism/max_ernst_pieta__revolution_by_night_.jpg,Surrealism,wikiart,Max Ernst,Pieta (Revolution by Night),1923,https://www.wikiart.org/en/max-ernst/pieta-revolution-by-night-1923,surrealism
data/images/Surrealism/max_ernst_saint_cecilia__invisible_piano_.jpg,Surrealism,wikiart,Max Ernst,Saint Cecilia (Invisible piano),1923,https://www.wikiart.org/en/max-ernst/saint-cecilia-invisible-piano-1923,surrealism
data/images/Surrealism/max_ernst_the_wavering_woman.jpg,Surrealism,wikiart,Max Ernst,The Wavering Woman,1923,https://www.wikiart.org/en/max-ernst/the-wavering-woman-1923,surrealism
data/images/Surrealism/max_ernst_woman__old_man_and_flower_femme.jpg,Surrealism,wikiart,Max Ernst,"Woman, Old Man and Flower Femme",1923,https://www.wikiart.org/en/max-ernst/woman-old-man-and-flower-femme,surrealism
data/images/Surrealism/georges_papazoff_self_portrait_with_madame_papazoff.jpg,Surrealism,wikiart,Georges Papazoff,Self Portrait with Madame Papazoff,1921-1923,https://www.wikiart.org/en/georges-papazoff/autoportrait-avec-madame-papazoff-1923,surrealism
data/images/Surrealism/andre_masson_landscape_with_rocks.jpg,Surrealism,wikiart,Andre Masson,Landscape with Rocks,1923,https://www.wikiart.org/en/andre-masson/landscape-with-rocks,surrealism
data/images/Surrealism/man_ray_indestructible_object__or_object_to_be_destroyed_.jpg,Surrealism,wikiart,Man Ray,Indestructible Object (or Object to Be Destroyed),1923,https://www.wikiart.org/en/man-ray/indestructible-object-or-object-to-be-destroyed-1923,surrealism
data/images/Surrealism/edward_wadsworth_la_rochelle.jpg,Surrealism,wikiart,Edward Wadsworth,La Rochelle,1923,https://www.wikiart.org/en/edward-wadsworth/la-rochelle-1923,surrealism
data/images/Surrealism/edward_wadsworth_seaport.jpg,Surrealism,wikiart,Edward Wadsworth,Seaport,1923,https://www.wikiart.org/en/edward-wadsworth/seaport-1923,surrealism
data/images/Surrealism/leon_underwood_torso.jpg,Surrealism,wikiart,Leon Underwood,Torso,1923,https://www.wikiart.org/en/leon-underwood/torso-1923,surrealism
data/images/Surrealism/xul_solar_juzgue.jpg,Surrealism,wikiart,Xul Solar,Juzgue,1923,https://www.wikiart.org/en/xul-solar/juzgue-1923,surrealism
data/images/Surrealism/xul_solar__a_di_fana.jpg,Surrealism,wikiart,Xul Solar,Ña Diáfana,1923,https://www.wikiart.org/en/xul-solar/a-di-fana-1923,surrealism
data/images/Surrealism/xul_solar_t__y_yo.jpg,Surrealism,wikiart,Xul Solar,Tú y Yo,1923,https://www.wikiart.org/en/xul-solar/t-y-yo-1923,surrealism
data/images/Surrealism/jindrich_styrsky_aquarium.jpg,Surrealism,wikiart,Jindrich Styrsky,Aquarium,1923,https://www.wikiart.org/en/jindrich-styrsky/aquarium-1923,surrealism
data/images/Surrealism/valentine_hugo_costume_repr_sentant_parties_du_monde__bal_louis_xiv.jpg,Surrealism,wikiart,Valentine Hugo,"Costume Représentant Parties Du Monde, Bal Louis XIV",1923,https://www.wikiart.org/en/valentine-hugo/costume-representant-parties-du-monde-bal-louis-xiv-1923,surrealism
data/images/Surrealism/albin_egger-lienz_saying_grace.jpg,Surrealism,wikiart,Albin Egger-Lienz,Saying Grace,1923,https://www.wikiart.org/en/albin-egger-lienz/saying-grace-1923,surrealism
data/images/Surrealism/paul_klee_botanical_theater.jpg,Surrealism,wikiart,Paul Klee,Botanical Theater,1924,https://www.wikiart.org/en/paul-klee/botanical-theater-1924,surrealism
data/images/Surrealism/salvador_dali_portrait_of_garcia_lorca.jpg,Surrealism,wikiart,Salvador Dali,Portrait of Garcia Lorca,1924,https://www.wikiart.org/en/salvador-dali/portrait-of-garcia-lorca,surrealism
data/images/Surrealism/pablo_picasso_guitar__glass_and_fruit_dish_with_fruit.jpg,Surrealism,wikiart,Pablo Picasso,"Guitar, Glass and Fruit Dish with Fruit",1924,https://www.wikiart.org/en/pablo-picasso/guitar-glass-and-fruit-dish-with-fruit-1924,surrealism
data/images/Surrealism/joan_miro_bottle_of_vine.jpg,Surrealism,wikiart,Joan Miro,Bottle of Vine,1924,https://www.wikiart.org/en/joan-miro/bottle-of-vine,surrealism
data/images/Surrealism/joan_miro_bouquet_of_flowers__smile_of_my_blond.jpg,Surrealism,wikiart,Joan Miro,Bouquet of Flowers. Smile of My Blond,1924,https://www.wikiart.org/en/joan-miro/bouquet-of-flowers-smile-of-my-blond,surrealism
data/images/Surrealism/joan_miro_catalan_landscape__the_hunter_.jpg,Surrealism,wikiart,Joan Miro,Catalan Landscape (The Hunter),1923-1924,https://www.wikiart.org/en/joan-miro/catalan-landscape-the-hunter-1924,surrealism
data/images/Surrealism/joan_miro_catalan_peasant_with_a_guitar.jpg,Surrealism,wikiart,Joan Miro,Catalan Peasant with a Guitar,1924,https://www.wikiart.org/en/joan-miro/catalan-peasant-with-a-guitar,surrealism
data/images/Surrealism/joan_miro_hermitage.jpg,Surrealism,wikiart,Joan Miro,Hermitage,1924,https://www.wikiart.org/en/joan-miro/hermitage,surrealism
data/images/Surrealism/joan_miro_maternity.jpg,Surrealism,wikiart,Joan Miro,Maternity,1924,https://www.wikiart.org/en/joan-miro/maternity,surrealism
data/images/Surrealism/joan_miro_portrait_de_mme__k_.jpg,Surrealism,wikiart,Joan Miro,Portrait de Mme. K.,1924,https://www.wikiart.org/en/joan-miro/not_detected_227966,surrealism
data/images/Surrealism/joan_miro_the_hunter.jpg,Surrealism,wikiart,Joan Miro,The Hunter,1923-1924,https://www.wikiart.org/en/joan-miro/the-hunter-1924,surrealism
data/images/Surrealism/max_ernst_gala__luard.jpg,Surrealism,wikiart,Max Ernst,Gala Éluard,1924,https://www.wikiart.org/en/max-ernst/gala-éluard-1924,surrealism
data/images/Surrealism/max_ernst_the_letter.jpg,Surrealism,wikiart,Max Ernst,The letter,1924,https://www.wikiart.org/en/max-ernst/the-letter-1924,surrealism
data/images/Surrealism/francis_picabia_sunrise.jpg,Surrealism,wikiart,Francis Picabia,Sunrise,1924,https://www.wikiart.org/en/francis-picabia/sunrise,surrealism
data/images/Surrealism/francis_picabia_veglione__cannes__1924.jpg,Surrealism,wikiart,Francis Picabia,"Veglione, Cannes, 1924",1924,https://www.wikiart.org/en/francis-picabia/veglione-cannes-1924-1924,surrealism
data/images/Surrealism/georges_papazoff_red_glove_and_white_glove.jpg,Surrealism,wikiart,Georges Papazoff,Red Glove and White Glove,1924,https://www.wikiart.org/en/georges-papazoff/red-glove-and-white-glove-1924,surrealism
data/images/Surrealism/edward_wadsworth_dunkerque.jpg,Surrealism,wikiart,Edward Wadsworth,Dunkerque,1924,https://www.wikiart.org/en/edward-wadsworth/dunkerque-1924,surrealism
data/images/Surrealism/edward_wadsworth_l_avant_port__marseilles.jpg,Surrealism,wikiart,Edward Wadsworth,"L'Avant Port, Marseilles",1924,https://www.wikiart.org/en/edward-wadsworth/l-avant-port-marseilles-1924,surrealism
data/images/Surrealism/edward_wadsworth_marseilles_harbour__quai_du_port.jpg,Surrealism,wikiart,Edward Wadsworth,"Marseilles Harbour, Quai du Port",1924,https://www.wikiart.org/en/edward-wadsworth/marseilles-harbour-quai-du-port-1924,surrealism
data/images/Surrealism/edward_wadsworth_rue_fontaine_de_caylus__marseilles__france.jpg,Surrealism,wikiart,Edward Wadsworth,"Rue Fontaine de Caylus, Marseilles, France",1924,https://www.wikiart.org/en/edward-wadsworth/rue-fontaine-de-caylus-marseilles-france-1924,surrealism
data/images/Surrealism/sven_jonson_southern_harbor.jpg,Surrealism,wikiart,Sven Jonson,Southern harbor,1924,https://www.wikiart.org/en/sven-jonson/southern-harbor-1924,surrealism
data/images/Surrealism/leon_underwood_flux__the_runner_.jpg,Surrealism,wikiart,Leon Underwood,Flux (The Runner),1924,https://www.wikiart.org/en/leon-underwood/flux-the-runner-1924,surrealism
data/images/Surrealism/xul_solar_dos_parejas.jpg,Surrealism,wikiart,Xul Solar,Dos Parejas,1924,https://www.wikiart.org/en/xul-solar/dos-parejas-1924,surrealism
data/images/Surrealism/pierre_roy_still_life_with_bottles_and_breton_bonnets.jpg,Surrealism,wikiart,Pierre Roy,Still Life with Bottles and Breton Bonnets,1924,https://www.wikiart.org/en/pierre-roy/still-life-with-bottles-and-breton-bonnets-1924,surrealism
data/images/Surrealism/boleslas_biegas_bay.jpg,Surrealism,wikiart,Boleslas Biegas,Bay,1924,https://www.wikiart.org/en/boleslas-biegas/bay-1924,surrealism
data/images/Surrealism/jindrich_styrsky_souvenir.jpg,Surrealism,wikiart,Jindrich Styrsky,Souvenir,1924,https://www.wikiart.org/en/jindrich-styrsky/souvenir-1924,surrealism
data/images/Surrealism/joan_miro_the_family.jpg,Surrealism,wikiart,Joan Miro,The Family,1924,https://www.wikiart.org/en/joan-miro/the-family-1924,surrealism
data/images/Surrealism/ramon_oviedo_especie_inverosimil.jpg,Surrealism,wikiart,Ramon Oviedo,Especie inverosimil,XX cent.,https://www.wikiart.org/en/ramon-oviedo/especie-inverosimil,surrealism
data/images/Surrealism/ramon_oviedo_forma_de_percusion.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA DE PERCUSION,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-de-percusion,surrealism
data/images/Surrealism/ramon_oviedo_forma_milenaria.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA MILENARIA,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-milenaria,surrealism
data/images/Surrealism/ramon_oviedo_habitantes_del_silencio.jpg,Surrealism,wikiart,Ramon Oviedo,HABITANTES DEL SILENCIO,XX cent.,https://www.wikiart.org/en/ramon-oviedo/habitantes-del-silencio,surrealism
data/images/Surrealism/ramon_oviedo_hombre_toro__leon_de_oro.jpg,Surrealism,wikiart,Ramon Oviedo,"Hombre Toro, Leon de Oro",XX cent.,https://www.wikiart.org/en/ramon-oviedo/hombre-toro-leon-de-oro,surrealism
data/images/Surrealism/ramon_oviedo_ignorantes_del_tiempo.jpg,Surrealism,wikiart,Ramon Oviedo,Ignorantes del Tiempo,XX cent.,https://www.wikiart.org/en/ramon-oviedo/ignorantes-del-tiempo,surrealism
data/images/Surrealism/ramon_oviedo_nubarron_nocturno.jpg,Surrealism,wikiart,Ramon Oviedo,NUBARRON NOCTURNO,XX cent.,https://www.wikiart.org/en/ramon-oviedo/nubarron-nocturno,surrealism
data/images/Surrealism/ramon_oviedo_restos_de_un_primario.jpg,Surrealism,wikiart,Ramon Oviedo,RESTOS DE UN PRIMARIO,XX cent.,https://www.wikiart.org/en/ramon-oviedo/restos-de-un-primario,surrealism
data/images/Surrealism/ramon_oviedo_simulacro.jpg,Surrealism,wikiart,Ramon Oviedo,Simulacro,XX cent.,https://www.wikiart.org/en/ramon-oviedo/simulacro,surrealism
data/images/Surrealism/ramon_oviedo_vaina.jpg,Surrealism,wikiart,Ramon Oviedo,VAINA,XX cent.,https://www.wikiart.org/en/ramon-oviedo/vaina,surrealism
data/images/Surrealism/ramon_oviedo_forma_burlona.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA BURLONA,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-burlona,surrealism
data/images/Surrealism/ramon_oviedo_forma_de_emitir_sonidos.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA DE EMITIR SONIDOS,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-de-emitir-sonidos,surrealism
data/images/Surrealism/ramon_oviedo_forma_semidefinida.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA SEMIDEFINIDA,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-semidefinida,surrealism
data/images/Surrealism/ramon_oviedo_habitantes_del_silencio_2.jpg,Surrealism,wikiart,Ramon Oviedo,HABITANTES DEL SILENCIO 2,XX cent.,https://www.wikiart.org/en/ramon-oviedo/habitantes-del-silencio-2,surrealism
data/images/Surrealism/ramon_oviedo_forma_herida.jpg,Surrealism,wikiart,Ramon Oviedo,FORMA HERIDA,XX cent.,https://www.wikiart.org/en/ramon-oviedo/forma-herida,surrealism
data/images/Surrealism/ramon_oviedo_formas_en_transicion.jpg,Surrealism,wikiart,Ramon Oviedo,Formas en transicion,XX cent.,https://www.wikiart.org/en/ramon-oviedo/formas-en-transicion,surrealism
data/images/Surrealism/marc_chagall_naked_on_a_white_cock.jpg,Surrealism,wikiart,Marc Chagall,Naked on a white cock,1925,https://www.wikiart.org/en/marc-chagall/naked-on-a-white-cock-1925,surrealism
data/images/Surrealism/m_c__escher_saint_vincent_martyr.jpg,Surrealism,wikiart,M.C. Escher,Saint Vincent Martyr,1925,https://www.wikiart.org/en/m-c-escher/saint-vincent-martyr,surrealism
data/images/Surrealism/m_c__escher_the_2nd_day_of_the_creation.jpg,Surrealism,wikiart,M.C. Escher,The 2nd Day of the Creation,1925,https://www.wikiart.org/en/m-c-escher/the-2nd-day-of-the-creation,surrealism
data/images/Surrealism/m_c__escher_vitorchiano_nel_cimino.jpg,Surrealism,wikiart,M.C. Escher,Vitorchiano nel Cimino,1925,https://www.wikiart.org/en/m-c-escher/vitorchiano-nel-cimino,surrealism
data/images/Surrealism/rene_magritte_nocturne.jpg,Surrealism,wikiart,Rene Magritte,Nocturne,1925,https://www.wikiart.org/en/rene-magritte/nocturne-1925,surrealism
data/images/Surrealism/rene_magritte_the_window.jpg,Surrealism,wikiart,Rene Magritte,The window,1925,https://www.wikiart.org/en/rene-magritte/the-window-1925,surrealism
data/images/Surrealism/rene_magritte_untitled.jpg,Surrealism,wikiart,Rene Magritte,Untitled,1925,https://www.wikiart.org/en/rene-magritte/untitled,surrealism
data/images/Surrealism/salvador_dali_coupes_6.jpg,Surrealism,wikiart,Salvador Dali,Coupes 6,1925,https://www.wikiart.org/en/salvador-dali/coupes-6,surrealism
data/images/Surrealism/salvador_dali_female_nude.jpg,Surrealism,wikiart,Salvador Dali,Female Nude,1925,https://www.wikiart.org/en/salvador-dali/female-nude-1,surrealism
data/images/Surrealism/pablo_picasso_plaster_head_and_arm.jpg,Surrealism,wikiart,Pablo Picasso,Plaster head and arm,1925,https://www.wikiart.org/en/pablo-picasso/plaster-head-and-arm-1925,surrealism
data/images/Surrealism/pablo_picasso_still_life_with_fishing_net.jpg,Surrealism,wikiart,Pablo Picasso,Still life with fishing net,1925,https://www.wikiart.org/en/pablo-picasso/still-life-with-fishing-net-1925,surrealism
data/images/Surrealism/pablo_picasso_the_dance.jpg,Surrealism,wikiart,Pablo Picasso,The dance,1925,https://www.wikiart.org/en/pablo-picasso/the-dance-1925,surrealism
data/images/Surrealism/pablo_picasso_the_kiss.jpg,Surrealism,wikiart,Pablo Picasso,The Kiss,1925,https://www.wikiart.org/en/pablo-picasso/the-kiss-1925,surrealism
data/images/Surrealism/joan_miro_bathing_woman.jpg,Surrealism,wikiart,Joan Miro,Bathing Woman,1925,https://www.wikiart.org/en/joan-miro/bathing-woman,surrealism
data/images/Surrealism/joan_miro_dancer.jpg,Surrealism,wikiart,Joan Miro,Dancer,1925,https://www.wikiart.org/en/joan-miro/dancer,surrealism
data/images/Surrealism/joan_miro_harlequin_s_carnival.jpg,Surrealism,wikiart,Joan Miro,Harlequin's Carnival,1924-1925,https://www.wikiart.org/en/joan-miro/harlequin-s-carnival-1925,surrealism
data/images/Surrealism/joan_miro_head_of_a_catalan_peasant__2_.jpg,Surrealism,wikiart,Joan Miro,Head of a Catalan Peasant (2),1925,https://www.wikiart.org/en/joan-miro/head-of-a-catalan-peasant-2,surrealism
data/images/Surrealism/joan_miro_landscape.jpg,Surrealism,wikiart,Joan Miro,Landscape,1924-1925,https://www.wikiart.org/en/joan-miro/landscape-1925,surrealism
data/images/Surrealism/joan_miro_untitled.jpg,Surrealism,wikiart,Joan Miro,Untitled,1925,https://www.wikiart.org/en/joan-miro/not_detected_227927,surrealism
data/images/Surrealism/joan_miro_catalan_peasant_head.jpg,Surrealism,wikiart,Joan Miro,Catalan Peasant Head,1924-1925,https://www.wikiart.org/en/joan-miro/not_detected_227967,surrealism
data/images/Surrealism/joan_miro_smoker_head.jpg,Surrealism,wikiart,Joan Miro,Smoker Head,1925,https://www.wikiart.org/en/joan-miro/not_detected_227968,surrealism
data/images/Surrealism/joan_miro_the_white_glove.jpg,Surrealism,wikiart,Joan Miro,The White Glove,1925,https://www.wikiart.org/en/joan-miro/not_detected_227969,surrealism
data/images/Surrealism/joan_miro_painting.jpg,Surrealism,wikiart,Joan Miro,Painting,1925,https://www.wikiart.org/en/joan-miro/not_detected_227970,surrealism
data/images/Surrealism/joan_miro_painting__man_with_a_pipe_.jpg,Surrealism,wikiart,Joan Miro,Painting (Man with a Pipe),1925,https://www.wikiart.org/en/joan-miro/not_detected_227983,surrealism
data/images/Surrealism/joan_miro_siesta.jpg,Surrealism,wikiart,Joan Miro,Siesta,1925,https://www.wikiart.org/en/joan-miro/siesta,surrealism
data/images/Surrealism/joan_miro_stars_in_snails__sexes.jpg,Surrealism,wikiart,Joan Miro,Stars in Snails' Sexes,1925,https://www.wikiart.org/en/joan-miro/stars-in-snails-sexes,surrealism
data/images/Surrealism/joan_miro_the_birth_of_the_world.jpg,Surrealism,wikiart,Joan Miro,The Birth of the World,1925,https://www.wikiart.org/en/joan-miro/the-birth-of-the-world,surrealism
data/images/Surrealism/max_ernst_eve__the_only_one_left_to_us.jpg,Surrealism,wikiart,Max Ernst,"Eve, the Only One Left to Us",1925,https://www.wikiart.org/en/max-ernst/eve-the-only-one-left-to-us-1925,surrealism
data/images/Surrealism/max_ernst_leaf_customs.jpg,Surrealism,wikiart,Max Ernst,Leaf customs,1925,https://www.wikiart.org/en/max-ernst/leaf-customs-1925,surrealism
data/images/Surrealism/max_ernst_paris_dream.jpg,Surrealism,wikiart,Max Ernst,Paris dream,1925,https://www.wikiart.org/en/max-ernst/paris-dream-1925,surrealism
data/images/Surrealism/max_ernst_sea_and_sun.jpg,Surrealism,wikiart,Max Ernst,Sea and Sun,1925,https://www.wikiart.org/en/max-ernst/sea-and-sun-1925,surrealism
data/images/Surrealism/max_ernst_she_keeps_her_secret.jpg,Surrealism,wikiart,Max Ernst,She keeps her secret,1925,https://www.wikiart.org/en/max-ernst/she-keeps-her-secret-1925,surrealism
data/images/Surrealism/max_ernst_the_beautiful_season.jpg,Surrealism,wikiart,Max Ernst,The Beautiful Season,1925,https://www.wikiart.org/en/max-ernst/the-beautiful-season-1925,surrealism
data/images/Surrealism/max_ernst_the_blue_forest.jpg,Surrealism,wikiart,Max Ernst,The Blue Forest,1925,https://www.wikiart.org/en/max-ernst/the-blue-forest-1925,surrealism
data/images/Surrealism/max_ernst_the_couple_in_lace.jpg,Surrealism,wikiart,Max Ernst,The Couple in Lace,1925,https://www.wikiart.org/en/max-ernst/the-couple-in-lace-1925,surrealism
data/images/Surrealism/max_ernst_the_large_forest.jpg,Surrealism,wikiart,Max Ernst,The large forest,1925,https://www.wikiart.org/en/max-ernst/the-large-forest,surrealism
data/images/Surrealism/francis_picabia_match_woman.jpg,Surrealism,wikiart,Francis Picabia,Match Woman,1924-1925,https://www.wikiart.org/en/francis-picabia/match-woman-1925,surrealism
data/images/Expressionism/paula_modersohn-becker_nude_girl_standing__arms_folded_behind_his_head.jpg,Expressionism,wikiart,Paula Modersohn-Becker,"Nude Girl Standing, arms folded behind his head",1899,https://www.wikiart.org/en/paula-modersohn-becker/nude-girl-standing-arms-folded-behind-his-head,expressionism
data/images/Expressionism/paula_modersohn-becker_old_blind_woman.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Old blind woman,1899,https://www.wikiart.org/en/paula-modersohn-becker/old-blind-woman,expressionism
